lat,lon,Time,o3_column,so2_column,SolarZenithAngle,ViewingZenithAngle,datetime
36.625,-120.625,1033506204.129331,282.3,0.38,43.53,62.725,2002-10-01 21:03:24.129330993
36.625,-120.375,1033506204.129331,282.3,0.38,43.53,62.725,2002-10-01 21:03:24.129330993
36.625,-120.125,1033506204.129331,282.3,0.38,43.53,62.725,2002-10-01 21:03:24.129330993
36.625,-119.875,1033506204.129331,282.3,0.38,43.53,62.725,2002-10-01 21:03:24.129330993
36.625,-119.625,1033506198.128187,278.1,0.38,43.91,59.927,2002-10-01 21:03:18.128186941
36.625,-119.375,1033506198.128187,278.1,0.38,43.91,59.927,2002-10-01 21:03:18.128186941
36.625,-119.125,1033506198.128187,278.1,0.38,43.91,59.927,2002-10-01 21:03:18.128186941
36.625,-118.875,1033506198.128187,278.1,0.38,43.91,59.927,2002-10-01 21:03:18.128186941
36.625,-118.625,1033506194.127424,274.2,0.48,44.296,57.245,2002-10-01 21:03:14.127424002
36.625,-118.375,1033506194.127424,274.2,0.48,44.296,57.245,2002-10-01 21:03:14.127424002
36.625,-118.125,1033506194.127424,274.2,0.48,44.296,57.245,2002-10-01 21:03:14.127424002
36.625,-117.875,1033506194.127424,277.8,-0.24,44.787,54.656,2002-10-01 21:03:14.127424002
36.625,-117.625,1033506190.126661,279.8,-0.28,44.621,54.656,2002-10-01 21:03:10.126660943
36.625,-117.375,1033506190.126661,279.8,-0.28,44.621,54.656,2002-10-01 21:03:10.126660943
36.625,-117.125,1033506190.126661,279.2,0.16,45.061,52.14,2002-10-01 21:03:10.126660943
36.625,-116.875,1033506186.125913,279.9,0.03,44.897,52.14,2002-10-01 21:03:06.125913024
36.625,-116.625,1033506186.125913,279.9,0.03,44.897,52.14,2002-10-01 21:03:06.125913024
36.625,-116.375,1033506186.125913,277.7,-0.4,45.296,49.683,2002-10-01 21:03:06.125913024
36.625,-116.125,1033506184.125517,277.6,-0.13,45.214,49.683,2002-10-01 21:03:04.125517011
36.625,-115.875,1033506184.125517,277.6,-0.13,45.214,49.683,2002-10-01 21:03:04.125517011
36.625,-115.625,1033506180.124754,277.1,0.33,45.417,47.277,2002-10-01 21:03:00.124753952
36.625,-115.375,1033506180.124754,277.1,0.33,45.417,47.277,2002-10-01 21:03:00.124753952
36.625,-115.125,1033506178.124388,277.1,0.02,45.674,44.912,2002-10-01 21:02:58.124387980
36.625,-114.875,1033506178.124388,277.1,0.02,45.674,44.912,2002-10-01 21:02:58.124387980
36.625,-114.625,1033506178.124388,277.1,0.66,45.986,42.584,2002-10-01 21:02:58.124387980
36.625,-114.375,1033506176.123991,277.2,-0.04,45.906,42.584,2002-10-01 21:02:56.123991013
36.625,-114.125,1033506176.123991,273.9,-0.01,46.198,40.286,2002-10-01 21:02:56.123991013
36.625,-113.875,1033506174.12364,273.9,0.7,46.118,40.286,2002-10-01 21:02:54.123639941
36.625,-113.625,1033506172.123243,274.3,0.38,46.312,38.015,2002-10-01 21:02:52.123242974
36.625,-113.375,1033506172.123243,274.3,0.38,46.312,38.015,2002-10-01 21:02:52.123242974
36.625,-113.125,1033506170.122877,273.3,-0.15,46.491,35.768,2002-10-01 21:02:50.122877002
36.625,-112.875,1033506172.123243,272.1,-0.31,46.814,33.541,2002-10-01 21:02:52.123242974
36.625,-112.625,1033506170.122877,272.8,0.69,46.735,33.541,2002-10-01 21:02:50.122877002
36.625,-112.375,1033506168.1224948,274.6,0.01,46.889,31.332,2002-10-01 21:02:48.122494817
36.625,-112.125,1033506170.122877,275.1,0.7,47.189,29.139,2002-10-01 21:02:50.122877002
36.625,-111.875,1033506166.122114,275.6,0.28,47.033,29.139,2002-10-01 21:02:46.122113943
36.625,-111.625,1033506166.122114,276.0,0.19,47.246,26.96,2002-10-01 21:02:46.122113943
36.625,-111.375,1033506164.121732,275.3,0.16,47.373,24.793,2002-10-01 21:02:44.121731997
36.625,-111.125,1033506166.122114,275.6,0.11,47.648,22.637,2002-10-01 21:02:46.122113943
36.625,-110.875,1033506164.121732,274.9,0.61,47.57,22.637,2002-10-01 21:02:44.121731997
36.625,-110.625,1033506162.121351,273.0,-0.88,47.685,20.49,2002-10-01 21:02:42.121351004
36.625,-110.375,1033506162.121351,273.0,-0.88,47.685,20.49,2002-10-01 21:02:42.121351004
36.625,-98.625,1033506146.11833,276.0,0.3,54.77,56.459,2002-10-01 21:02:26.118330002
36.625,-98.375,1033506146.11833,276.0,0.3,54.77,56.459,2002-10-01 21:02:26.118330002
36.625,-98.125,1033506146.11833,276.0,0.3,54.77,56.459,2002-10-01 21:02:26.118330002
36.625,-97.875,1033506146.11833,276.0,0.3,54.77,56.459,2002-10-01 21:02:26.118330002
36.625,-97.625,1033506146.11833,276.0,0.3,54.77,56.459,2002-10-01 21:02:26.118330002
36.625,-97.375,1033506146.11833,275.8,0.05,55.305,59.118,2002-10-01 21:02:26.118330002
36.625,-97.125,1033506146.11833,275.8,0.05,55.305,59.118,2002-10-01 21:02:26.118330002
36.625,-96.875,1033506146.11833,275.8,0.05,55.305,59.118,2002-10-01 21:02:26.118330002
36.625,-96.625,1033506146.11833,275.8,0.05,55.305,59.118,2002-10-01 21:02:26.118330002
36.625,-96.375,1033500291.008924,274.5,-0.11,43.733,62.728,2002-10-01 19:24:51.008924007
36.625,-96.125,1033500285.007795,275.7,-1.06,43.478,62.727,2002-10-01 19:24:45.007794976
36.625,-95.875,1033500285.007795,275.7,-1.06,43.478,62.727,2002-10-01 19:24:45.007794976
36.625,-95.625,1033500285.007795,275.7,-1.06,43.478,62.727,2002-10-01 19:24:45.007794976
36.625,-95.375,1033500285.007795,275.7,-1.06,43.478,62.727,2002-10-01 19:24:45.007794976
36.625,-95.125,1033500285.007795,275.7,-1.06,43.478,62.727,2002-10-01 19:24:45.007794976
36.625,-94.875,1033500285.007795,275.7,-1.06,43.478,62.727,2002-10-01 19:24:45.007794976
36.625,-94.125,1033500279.0066508,272.7,0.47,44.411,57.247,2002-10-01 19:24:39.006650805
36.625,-93.875,1033500275.005888,272.4,0.13,44.244,57.247,2002-10-01 19:24:35.005887985
36.625,-93.625,1033500275.005888,272.4,0.13,44.244,57.247,2002-10-01 19:24:35.005887985
36.625,-93.375,1033500275.005888,272.4,0.13,44.244,57.247,2002-10-01 19:24:35.005887985
36.625,-93.125,1033500275.005888,272.4,0.13,44.244,57.247,2002-10-01 19:24:35.005887985
36.625,-92.875,1033500275.005888,272.4,0.13,44.244,57.247,2002-10-01 19:24:35.005887985
36.625,-92.375,1033500273.005506,274.6,0.06,45.092,52.141,2002-10-01 19:24:33.005506039
36.625,-92.125,1033500273.005506,274.6,0.06,45.092,52.141,2002-10-01 19:24:33.005506039
36.625,-91.875,1033500273.005506,274.6,0.06,45.092,52.141,2002-10-01 19:24:33.005506039
36.625,-91.625,1033500273.005506,274.6,0.06,45.092,52.141,2002-10-01 19:24:33.005506039
36.625,-90.375,1033500259.002851,276.0,-0.13,45.623,44.913,2002-10-01 19:24:19.002851009
36.625,-90.125,1033500259.002851,276.0,-0.13,45.623,44.913,2002-10-01 19:24:19.002851009
36.625,-89.875,1033500257.0024848,274.7,0.65,45.856,42.584,2002-10-01 19:24:17.002484798
36.625,-89.625,1033500257.0024848,274.7,0.65,45.856,42.584,2002-10-01 19:24:17.002484798
36.625,-89.375,1033500255.002088,273.0,-0.52,46.068,40.287,2002-10-01 19:24:15.002087951
36.625,-89.125,1033500255.002088,273.0,-0.52,46.068,40.287,2002-10-01 19:24:15.002087951
36.625,-88.875,1033500253.001722,271.8,-0.03,46.262,38.016,2002-10-01 19:24:13.001721978
36.625,-88.625,1033500255.002088,271.6,-0.67,46.6,35.768,2002-10-01 19:24:15.002087951
36.625,-88.375,1033500253.001722,272.0,0.33,46.521,35.768,2002-10-01 19:24:13.001721978
36.625,-88.125,1033500251.001325,269.5,0.18,46.686,33.541,2002-10-01 19:24:11.001325011
36.625,-87.875,1033500251.001325,269.5,0.18,46.686,33.541,2002-10-01 19:24:11.001325011
36.625,-87.625,1033500249.0009588,270.5,0.74,46.84,31.332,2002-10-01 19:24:09.000958800
36.625,-87.375,1033500249.0009588,273.9,0.28,47.062,29.139,2002-10-01 19:24:09.000958800
36.625,-87.125,1033500251.001325,271.8,0.07,47.353,26.96,2002-10-01 19:24:11.001325011
36.625,-86.875,1033500247.000562,275.3,-0.09,47.197,26.96,2002-10-01 19:24:07.000561953
36.625,-86.625,1033500245.000211,277.7,0.55,47.324,24.793,2002-10-01 19:24:05.000211000
36.625,-86.375,1033500245.000211,278.3,0.15,47.522,22.637,2002-10-01 19:24:05.000211000
36.625,-86.125,1033500245.000211,279.7,-0.34,47.713,20.491,2002-10-01 19:24:05.000211000
36.625,-85.875,1033500242.99983,280.4,-0.27,47.636,20.491,2002-10-01 19:24:02.999830008
36.625,-85.625,1033500242.99983,280.4,-0.27,47.636,20.491,2002-10-01 19:24:02.999830008
36.875,-120.875,1033506208.1300788,282.3,0.36,43.701,62.726,2002-10-01 21:03:28.130078793
36.875,-120.625,1033506208.1300788,282.3,0.36,43.701,62.726,2002-10-01 21:03:28.130078793
36.875,-120.375,1033506208.1300788,282.3,0.36,43.701,62.726,2002-10-01 21:03:28.130078793
36.875,-120.125,1033506208.1300788,282.3,0.36,43.701,62.726,2002-10-01 21:03:28.130078793
36.875,-119.875,1033506208.1300788,282.3,0.36,43.701,62.726,2002-10-01 21:03:28.130078793
36.875,-119.625,1033506208.1300788,282.3,0.36,43.701,62.726,2002-10-01 21:03:28.130078793
36.875,-118.875,1033506202.128935,277.3,0.41,44.631,57.246,2002-10-01 21:03:22.128934979
36.875,-118.625,1033506198.128187,274.6,0.9,44.463,57.246,2002-10-01 21:03:18.128186941
36.875,-118.375,1033506198.128187,274.6,0.9,44.463,57.246,2002-10-01 21:03:18.128186941
36.875,-118.125,1033506198.128187,274.6,0.9,44.463,57.246,2002-10-01 21:03:18.128186941
36.875,-117.875,1033506194.127424,277.8,-0.24,44.787,54.656,2002-10-01 21:03:14.127424002
36.875,-117.625,1033506194.127424,277.8,-0.24,44.787,54.656,2002-10-01 21:03:14.127424002
36.875,-117.375,1033506194.127424,277.8,-0.24,44.787,54.656,2002-10-01 21:03:14.127424002
36.875,-117.125,1033506190.126661,279.2,0.16,45.061,52.14,2002-10-01 21:03:10.126660943
36.875,-116.875,1033506190.126661,279.2,0.16,45.061,52.14,2002-10-01 21:03:10.126660943
36.875,-116.625,1033506190.126661,279.2,0.16,45.061,52.14,2002-10-01 21:03:10.126660943
36.875,-116.375,1033506188.12628,277.9,-0.29,45.378,49.683,2002-10-01 21:03:08.126279950
36.875,-116.125,1033506188.12628,277.9,-0.29,45.378,49.683,2002-10-01 21:03:08.126279950
36.875,-115.875,1033506188.12628,277.6,-0.08,45.742,47.277,2002-10-01 21:03:08.126279950
36.875,-115.625,1033506184.125517,277.4,-0.29,45.58,47.277,2002-10-01 21:03:04.125517011
36.875,-115.375,1033506184.125517,277.4,-0.29,45.58,47.277,2002-10-01 21:03:04.125517011
36.875,-115.125,1033506182.12515,276.7,-0.06,45.835,44.913,2002-10-01 21:03:02.125149965
36.875,-114.875,1033506182.12515,276.7,-0.06,45.835,44.913,2002-10-01 21:03:02.125149965
36.875,-114.625,1033506180.124754,276.6,-0.36,46.066,42.584,2002-10-01 21:03:00.124753952
36.875,-114.375,1033506180.124754,276.6,-0.36,46.066,42.584,2002-10-01 21:03:00.124753952
36.875,-114.125,1033506178.124388,274.8,0.91,46.277,40.286,2002-10-01 21:02:58.124387980
36.875,-113.875,1033506182.12515,271.8,-0.32,46.71,38.015,2002-10-01 21:03:02.125149965
36.875,-113.625,1033506176.123991,274.1,-0.13,46.471,38.015,2002-10-01 21:02:56.123991013
36.875,-113.375,1033506178.124388,272.1,0.66,46.808,35.768,2002-10-01 21:02:58.124387980
36.875,-113.125,1033506174.12364,272.9,0.33,46.649,35.768,2002-10-01 21:02:54.123639941
36.875,-112.875,1033506174.12364,271.0,-0.11,46.893,33.541,2002-10-01 21:02:54.123639941
36.875,-112.625,1033506174.12364,271.0,-0.11,46.893,33.541,2002-10-01 21:02:54.123639941
36.875,-112.375,1033506172.123243,273.0,-0.13,47.046,31.332,2002-10-01 21:02:52.123242974
36.875,-112.125,1033506170.122877,275.1,0.7,47.189,29.139,2002-10-01 21:02:50.122877002
36.875,-111.875,1033506174.12364,274.0,0.01,47.558,26.96,2002-10-01 21:02:54.123639941
36.875,-111.625,1033506170.122877,276.0,2.27,47.402,26.96,2002-10-01 21:02:50.122877002
36.875,-111.375,1033506168.1224948,275.9,0.1,47.528,24.793,2002-10-01 21:02:48.122494817
36.875,-111.125,1033506168.1224948,275.8,-0.16,47.725,22.637,2002-10-01 21:02:48.122494817
36.875,-110.875,1033506168.1224948,275.1,0.18,47.916,20.49,2002-10-01 21:02:48.122494817
36.875,-110.625,1033506166.122114,274.8,0.27,47.839,20.49,2002-10-01 21:02:46.122113943
36.875,-110.375,1033506166.122114,274.8,0.27,47.839,20.49,2002-10-01 21:02:46.122113943
36.875,-98.625,1033506150.119077,276.1,0.34,54.904,56.46,2002-10-01 21:02:30.119076967
36.875,-98.375,1033506150.119077,276.1,0.34,54.904,56.46,2002-10-01 21:02:30.119076967
36.875,-98.125,1033506150.119077,276.1,0.34,54.904,56.46,2002-10-01 21:02:30.119076967
36.875,-97.875,1033506150.119077,276.1,0.34,54.904,56.46,2002-10-01 21:02:30.119076967
36.875,-97.625,1033506150.119077,276.1,0.34,54.904,56.46,2002-10-01 21:02:30.119076967
36.875,-97.375,1033506150.119077,275.5,-0.82,55.438,59.119,2002-10-01 21:02:30.119076967
36.875,-97.125,1033506150.119077,275.5,-0.82,55.438,59.119,2002-10-01 21:02:30.119076967
36.875,-96.875,1033506150.119077,275.5,-0.82,55.438,59.119,2002-10-01 21:02:30.119076967
36.875,-96.625,1033506150.119077,275.5,-0.82,55.438,59.119,2002-10-01 21:02:30.119076967
36.875,-96.375,1033500291.008924,274.5,-0.11,43.733,62.728,2002-10-01 19:24:51.008924007
36.875,-96.125,1033500289.008543,274.9,0.14,43.648,62.728,2002-10-01 19:24:49.008543015
36.875,-95.875,1033500289.008543,274.9,0.14,43.648,62.728,2002-10-01 19:24:49.008543015
36.875,-95.625,1033500289.008543,274.9,0.14,43.648,62.728,2002-10-01 19:24:49.008543015
36.875,-95.375,1033500289.008543,274.9,0.14,43.648,62.728,2002-10-01 19:24:49.008543015
36.875,-95.125,1033500287.008161,273.9,0.27,44.196,59.929,2002-10-01 19:24:47.008160949
36.875,-94.875,1033500287.008161,273.9,0.27,44.196,59.929,2002-10-01 19:24:47.008160949
36.875,-94.625,1033500287.008161,273.9,0.27,44.196,59.929,2002-10-01 19:24:47.008160949
36.875,-94.375,1033500287.008161,273.9,0.27,44.196,59.929,2002-10-01 19:24:47.008160949
36.875,-94.125,1033500279.0066508,272.7,0.47,44.411,57.247,2002-10-01 19:24:39.006650805
36.875,-93.875,1033500279.0066508,272.7,0.47,44.411,57.247,2002-10-01 19:24:39.006650805
36.875,-93.625,1033500279.0066508,272.7,0.47,44.411,57.247,2002-10-01 19:24:39.006650805
36.875,-93.375,1033500279.0066508,272.7,0.47,44.411,57.247,2002-10-01 19:24:39.006650805
36.875,-93.125,1033500279.0066508,272.7,0.47,44.411,57.247,2002-10-01 19:24:39.006650805
36.875,-92.375,1033500273.005506,274.6,0.06,45.092,52.141,2002-10-01 19:24:33.005506039
36.875,-92.125,1033500273.005506,274.6,0.06,45.092,52.141,2002-10-01 19:24:33.005506039
36.875,-91.875,1033500273.005506,274.6,0.06,45.092,52.141,2002-10-01 19:24:33.005506039
36.875,-91.625,1033500273.005506,274.6,0.06,45.092,52.141,2002-10-01 19:24:33.005506039
36.875,-90.625,1033500267.004362,274.4,-0.12,45.946,44.913,2002-10-01 19:24:27.004361987
36.875,-90.375,1033500265.003996,273.4,-0.27,45.866,44.913,2002-10-01 19:24:25.003996015
36.875,-90.125,1033500267.004362,275.6,0.79,46.258,42.584,2002-10-01 19:24:27.004361987
36.875,-89.875,1033500261.003233,275.3,0.68,46.016,42.585,2002-10-01 19:24:21.003232956
36.875,-89.625,1033500263.003614,273.1,0.0,46.388,40.287,2002-10-01 19:24:23.003613949
36.875,-89.375,1033500259.002851,273.0,0.17,46.228,40.287,2002-10-01 19:24:19.002851009
36.875,-89.125,1033500261.003233,273.7,-0.03,46.58,38.016,2002-10-01 19:24:21.003232956
36.875,-88.875,1033500259.002851,273.3,-0.16,46.501,38.016,2002-10-01 19:24:19.002851009
36.875,-88.625,1033500257.0024848,271.3,-0.56,46.679,35.768,2002-10-01 19:24:17.002484798
36.875,-88.375,1033500257.0024848,271.3,-0.56,46.679,35.768,2002-10-01 19:24:17.002484798
36.875,-88.125,1033500255.002088,271.0,-0.66,46.844,33.541,2002-10-01 19:24:15.002087951
36.875,-87.875,1033500255.002088,266.6,0.24,47.076,31.332,2002-10-01 19:24:15.002087951
36.875,-87.625,1033500253.001722,268.1,0.39,46.997,31.332,2002-10-01 19:24:13.001721978
36.875,-87.375,1033500253.001722,271.0,-0.49,47.219,29.139,2002-10-01 19:24:13.001721978
36.875,-87.125,1033500251.001325,271.8,0.07,47.353,26.96,2002-10-01 19:24:11.001325011
36.875,-86.875,1033500253.001722,273.5,-0.23,47.635,24.793,2002-10-01 19:24:13.001721978
36.875,-86.625,1033500249.0009588,275.0,-0.75,47.479,24.793,2002-10-01 19:24:09.000958800
36.875,-86.375,1033500249.0009588,277.6,-0.32,47.676,22.637,2002-10-01 19:24:09.000958800
36.875,-86.125,1033500247.000562,279.0,0.87,47.79,20.491,2002-10-01 19:24:07.000561953
36.875,-85.875,1033500247.000562,279.0,0.87,47.79,20.491,2002-10-01 19:24:07.000561953
36.875,-85.625,1033500247.000562,279.0,0.87,47.79,20.491,2002-10-01 19:24:07.000561953
37.125,-121.125,1033506214.131208,284.9,-1.29,43.957,62.726,2002-10-01 21:03:34.131207943
37.125,-120.875,1033506212.130842,284.3,-0.42,43.872,62.726,2002-10-01 21:03:32.130841970
37.125,-120.625,1033506212.130842,284.3,-0.42,43.872,62.726,2002-10-01 21:03:32.130841970
37.125,-120.375,1033506212.130842,284.3,-0.42,43.872,62.726,2002-10-01 21:03:32.130841970
37.125,-120.125,1033506212.130842,284.3,-0.42,43.872,62.726,2002-10-01 21:03:32.130841970
37.125,-119.875,1033506210.130445,279.0,-0.82,44.418,59.927,2002-10-01 21:03:30.130445004
37.125,-119.625,1033506210.130445,279.0,-0.82,44.418,59.927,2002-10-01 21:03:30.130445004
37.125,-119.375,1033506210.130445,279.0,-0.82,44.418,59.927,2002-10-01 21:03:30.130445004
37.125,-119.125,1033506210.130445,279.0,-0.82,44.418,59.927,2002-10-01 21:03:30.130445004
37.125,-118.875,1033506202.128935,277.3,0.41,44.631,57.246,2002-10-01 21:03:22.128934979
37.125,-118.625,1033506202.128935,277.3,0.41,44.631,57.246,2002-10-01 21:03:22.128934979
37.125,-118.375,1033506202.128935,277.3,0.41,44.631,57.246,2002-10-01 21:03:22.128934979
37.125,-118.125,1033506202.128935,277.3,0.41,44.631,57.246,2002-10-01 21:03:22.128934979
37.125,-117.875,1033506198.128187,277.1,0.29,44.953,54.656,2002-10-01 21:03:18.128186941
37.125,-117.625,1033506198.128187,277.1,0.29,44.953,54.656,2002-10-01 21:03:18.128186941
37.125,-117.375,1033506200.128568,281.0,0.65,45.474,52.14,2002-10-01 21:03:20.128568052
37.125,-117.125,1033506194.127424,279.5,0.34,45.226,52.14,2002-10-01 21:03:14.127424002
37.125,-116.875,1033506194.127424,279.5,0.34,45.226,52.14,2002-10-01 21:03:14.127424002
37.125,-116.625,1033506196.127805,277.3,-0.16,45.706,49.684,2002-10-01 21:03:16.127804995
37.125,-116.375,1033506192.127043,278.3,-0.17,45.542,49.683,2002-10-01 21:03:12.127043009
37.125,-116.125,1033506192.127043,278.3,-0.17,45.542,49.683,2002-10-01 21:03:12.127043009
37.125,-115.875,1033506190.126661,277.1,0.12,45.824,47.277,2002-10-01 21:03:10.126660943
37.125,-115.625,1033506190.126661,277.1,0.12,45.824,47.277,2002-10-01 21:03:10.126660943
37.125,-115.375,1033506190.126661,276.5,0.91,46.159,44.913,2002-10-01 21:03:10.126660943
37.125,-115.125,1033506186.125913,276.6,-0.61,45.997,44.912,2002-10-01 21:03:06.125913024
37.125,-114.875,1033506188.12628,274.1,-0.31,46.389,42.584,2002-10-01 21:03:08.126279950
37.125,-114.625,1033506184.125517,275.4,-0.17,46.227,42.584,2002-10-01 21:03:04.125517011
37.125,-114.375,1033506186.125913,273.3,-0.04,46.598,40.286,2002-10-01 21:03:06.125913024
37.125,-114.125,1033506182.12515,274.1,0.35,46.438,40.286,2002-10-01 21:03:02.125149965
37.125,-113.875,1033506182.12515,271.8,-0.32,46.71,38.015,2002-10-01 21:03:02.125149965
37.125,-113.625,1033506180.124754,273.0,0.13,46.63,38.016,2002-10-01 21:03:00.124753952
37.125,-113.375,1033506180.124754,271.4,0.08,46.887,35.768,2002-10-01 21:03:00.124753952
37.125,-113.125,1033506180.124754,271.4,0.08,46.887,35.768,2002-10-01 21:03:00.124753952
37.125,-112.875,1033506178.124388,270.8,0.16,47.051,33.541,2002-10-01 21:02:58.124387980
37.125,-112.625,1033506178.124388,270.2,0.03,47.283,31.332,2002-10-01 21:02:58.124387980
37.125,-112.375,1033506176.123991,271.2,0.02,47.204,31.332,2002-10-01 21:02:56.123991013
37.125,-112.125,1033506174.12364,273.8,-0.03,47.346,29.139,2002-10-01 21:02:54.123639941
37.125,-111.875,1033506174.12364,274.0,0.01,47.558,26.96,2002-10-01 21:02:54.123639941
37.125,-111.625,1033506176.123991,272.9,-0.32,47.84,24.793,2002-10-01 21:02:56.123991013
37.125,-111.375,1033506172.123243,274.2,-0.4,47.684,24.793,2002-10-01 21:02:52.123242974
37.125,-111.125,1033506172.123243,276.3,-0.75,47.88,22.637,2002-10-01 21:02:52.123242974
37.125,-110.875,1033506170.122877,275.4,-0.03,47.993,20.49,2002-10-01 21:02:50.122877002
37.125,-110.625,1033506170.122877,275.4,-0.03,47.993,20.49,2002-10-01 21:02:50.122877002
37.125,-110.375,1033506170.122877,275.4,-0.03,47.993,20.49,2002-10-01 21:02:50.122877002
37.125,-98.625,1033506154.11984,275.7,0.07,55.038,56.461,2002-10-01 21:02:34.119840026
37.125,-98.375,1033506154.11984,275.7,0.07,55.038,56.461,2002-10-01 21:02:34.119840026
37.125,-98.125,1033506154.11984,275.7,0.07,55.038,56.461,2002-10-01 21:02:34.119840026
37.125,-97.875,1033506154.11984,275.7,0.07,55.038,56.461,2002-10-01 21:02:34.119840026
37.125,-97.625,1033506154.11984,275.7,0.07,55.038,56.461,2002-10-01 21:02:34.119840026
37.125,-97.375,1033506154.11984,274.6,0.27,55.571,59.119,2002-10-01 21:02:34.119840026
37.125,-97.125,1033506154.11984,274.6,0.27,55.571,59.119,2002-10-01 21:02:34.119840026
37.125,-96.875,1033506154.11984,274.6,0.27,55.571,59.119,2002-10-01 21:02:34.119840026
37.125,-96.625,1033506154.11984,274.6,0.27,55.571,59.119,2002-10-01 21:02:34.119840026
37.125,-96.375,1033500295.009672,273.9,0.14,43.904,62.729,2002-10-01 19:24:55.009672046
37.125,-96.125,1033500295.009672,273.9,0.14,43.904,62.729,2002-10-01 19:24:55.009672046
37.125,-95.875,1033500295.009672,273.9,0.14,43.904,62.729,2002-10-01 19:24:55.009672046
37.125,-95.625,1033500295.009672,273.9,0.14,43.904,62.729,2002-10-01 19:24:55.009672046
37.125,-95.375,1033500295.009672,273.9,0.14,43.904,62.729,2002-10-01 19:24:55.009672046
37.125,-95.125,1033500289.008543,273.9,0.1,44.28,59.929,2002-10-01 19:24:49.008543015
37.125,-94.875,1033500289.008543,273.9,0.1,44.28,59.929,2002-10-01 19:24:49.008543015
37.125,-94.625,1033500289.008543,273.9,0.1,44.28,59.929,2002-10-01 19:24:49.008543015
37.125,-94.375,1033500289.008543,273.9,0.1,44.28,59.929,2002-10-01 19:24:49.008543015
37.125,-94.125,1033500283.007398,272.2,0.07,44.579,57.247,2002-10-01 19:24:43.007398009
37.125,-93.875,1033500283.007398,272.2,0.07,44.579,57.247,2002-10-01 19:24:43.007398009
37.125,-93.625,1033500283.007398,272.2,0.07,44.579,57.247,2002-10-01 19:24:43.007398009
37.125,-93.375,1033500283.007398,272.2,0.07,44.579,57.247,2002-10-01 19:24:43.007398009
37.125,-93.125,1033500283.007398,272.2,0.07,44.579,57.247,2002-10-01 19:24:43.007398009
37.125,-92.625,1033500279.0066508,275.2,-0.29,45.34,52.141,2002-10-01 19:24:39.006650805
37.125,-92.375,1033500277.006269,275.1,0.21,45.257,52.141,2002-10-01 19:24:37.006268978
37.125,-92.125,1033500277.006269,275.1,0.21,45.257,52.141,2002-10-01 19:24:37.006268978
37.125,-91.875,1033500277.006269,275.1,0.21,45.257,52.141,2002-10-01 19:24:37.006268978
37.125,-91.625,1033500277.006269,275.1,0.21,45.257,52.141,2002-10-01 19:24:37.006268978
37.125,-90.125,1033500267.004362,275.6,0.79,46.258,42.584,2002-10-01 19:24:27.004361987
37.125,-89.875,1033500267.004362,275.6,0.79,46.258,42.584,2002-10-01 19:24:27.004361987
37.125,-89.625,1033500265.003996,273.4,-0.03,46.468,40.287,2002-10-01 19:24:25.003996015
37.125,-89.375,1033500265.003996,273.4,-0.03,46.468,40.287,2002-10-01 19:24:25.003996015
37.125,-89.125,1033500263.003614,274.3,-0.66,46.66,38.016,2002-10-01 19:24:23.003613949
37.125,-88.875,1033500263.003614,274.3,-0.66,46.66,38.016,2002-10-01 19:24:23.003613949
37.125,-88.625,1033500261.003233,272.0,0.35,46.838,35.768,2002-10-01 19:24:21.003232956
37.125,-88.375,1033500261.003233,270.8,-0.38,47.081,33.541,2002-10-01 19:24:21.003232956
37.125,-88.125,1033500259.002851,270.0,-0.49,47.002,33.541,2002-10-01 19:24:19.002851009
37.125,-87.875,1033500257.0024848,267.2,-0.51,47.154,31.332,2002-10-01 19:24:17.002484798
37.125,-87.625,1033500259.002851,266.3,-0.42,47.454,29.139,2002-10-01 19:24:19.002851009
37.125,-87.375,1033500257.0024848,266.9,0.15,47.375,29.139,2002-10-01 19:24:17.002484798
37.125,-87.125,1033500255.002088,268.6,-0.36,47.509,26.96,2002-10-01 19:24:15.002087951
37.125,-86.875,1033500255.002088,273.6,-0.04,47.713,24.793,2002-10-01 19:24:15.002087951
37.125,-86.625,1033500255.002088,272.4,0.39,47.909,22.637,2002-10-01 19:24:15.002087951
37.125,-86.375,1033500257.0024848,277.9,0.0,48.177,20.49,2002-10-01 19:24:17.002484798
37.125,-86.125,1033500251.001325,278.5,-0.08,47.945,20.49,2002-10-01 19:24:11.001325011
37.125,-85.875,1033500251.001325,278.5,-0.08,47.945,20.49,2002-10-01 19:24:11.001325011
37.375,-121.125,1033506218.131971,285.2,-0.68,44.129,62.726,2002-10-01 21:03:38.131971002
37.375,-120.875,1033506218.131971,285.2,-0.68,44.129,62.726,2002-10-01 21:03:38.131971002
37.375,-120.625,1033506218.131971,285.2,-0.68,44.129,62.726,2002-10-01 21:03:38.131971002
37.375,-120.375,1033506218.131971,285.2,-0.68,44.129,62.726,2002-10-01 21:03:38.131971002
37.375,-120.125,1033506218.131971,285.2,-0.68,44.129,62.726,2002-10-01 21:03:38.131971002
37.375,-119.875,1033506218.131971,285.2,-0.68,44.129,62.726,2002-10-01 21:03:38.131971002
37.375,-119.125,1033506212.130842,278.3,0.26,45.052,57.246,2002-10-01 21:03:32.130841970
37.375,-118.875,1033506206.1297128,278.5,-0.22,44.799,57.246,2002-10-01 21:03:26.129712820
37.375,-118.625,1033506206.1297128,278.5,-0.22,44.799,57.246,2002-10-01 21:03:26.129712820
